team_hint,file,sheet,metric,col,value,metric_norm,col_norm
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Shots on target, %",Seçildi: 19,0.3797,"shots on target, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Shots on target, %",Seçildi: 8,0.4205,"shots on target, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,İsabetsiz Şutlar,2025/2026,5.69,i̇sabetsiz şutlar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,İsabetsiz Şutlar,Seçildi: 19,6.68,i̇sabetsiz şutlar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,İsabetsiz Şutlar,Seçildi: 8,3.5,i̇sabetsiz şutlar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Engellenen Şutlar,2025/2026,2.86,engellenen şutlar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Engellenen Şutlar,Seçildi: 19,2.37,engellenen şutlar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Engellenen Şutlar,Seçildi: 8,2.5,engellenen şutlar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Direkten dönen şutlar,2025/2026,0.52,direkten dönen şutlar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Direkten dönen şutlar,Seçildi: 19,0.58,direkten dönen şutlar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Direkten dönen şutlar,Seçildi: 8,0.38,direkten dönen şutlar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Tüm Hareketler,2025/2026,833.31,tüm hareketler,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Tüm Hareketler,Seçildi: 19,849.42,tüm hareketler,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Tüm Hareketler,Seçildi: 8,791.25,tüm hareketler,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions successful,2025/2026,675.28,actions successful,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions successful,Seçildi: 19,693.16,actions successful,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions successful,Seçildi: 8,631.88,actions successful,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions successful, %",2025/2026,0.8104000000000001,"actions successful, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions successful, %",Seçildi: 19,0.816,"actions successful, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions successful, %",Seçildi: 8,0.7986,"actions successful, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasında hareketler,2025/2026,38.34,rakip ceza sahasında hareketler,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasında hareketler,Seçildi: 19,38.84,rakip ceza sahasında hareketler,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasında hareketler,Seçildi: 8,31.62,rakip ceza sahasında hareketler,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions in opponent box successful,2025/2026,18.41,actions in opponent box successful,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions in opponent box successful,Seçildi: 19,19.21,actions in opponent box successful,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions in opponent box successful,Seçildi: 8,15.0,actions in opponent box successful,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions in opponent box successful, %",2025/2026,0.4802,"actions in opponent box successful, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions in opponent box successful, %",Seçildi: 19,0.4946,"actions in opponent box successful, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions in opponent box successful, %",Seçildi: 8,0.4743,"actions in opponent box successful, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries,2025/2026,37.76,final third entries,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries,Seçildi: 19,41.05,final third entries,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries,Seçildi: 8,28.12,final third entries,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through pass,2025/2026,28.34,final third entries through pass,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through pass,Seçildi: 19,30.95,final third entries through pass,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through pass,Seçildi: 8,21.75,final third entries through pass,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through pass, % of total",2025/2026,0.7506999999999999,"final third entries through pass, % of total",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through pass, % of total",Seçildi: 19,0.7538,"final third entries through pass, % of total",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through pass, % of total",Seçildi: 8,0.7733,"final third entries through pass, % of total",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through carry,2025/2026,9.41,final third entries through carry,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through carry,Seçildi: 19,10.11,final third entries through carry,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through carry,Seçildi: 8,6.38,final third entries through carry,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through carry, % of total",2025/2026,0.2493,"final third entries through carry, % of total",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through carry, % of total",Seçildi: 19,0.2462,"final third entries through carry, % of total",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through carry, % of total",Seçildi: 8,0.2267,"final third entries through carry, % of total",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Lost balls after passes,2025/2026,32.55,lost balls after passes,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Lost balls after passes,Seçildi: 19,32.89,lost balls after passes,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Lost balls after passes,Seçildi: 8,31.5,lost balls after passes,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Bireysel top kayıpları,2025/2026,25.52,bireysel top kayıpları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Bireysel top kayıpları,Seçildi: 19,25.21,bireysel top kayıpları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Bireysel top kayıpları,Seçildi: 8,26.75,bireysel top kayıpları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Challenges unsuccessful,2025/2026,65.31,challenges unsuccessful,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Challenges unsuccessful,Seçildi: 19,62.42,challenges unsuccessful,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Challenges unsuccessful,Seçildi: 8,71.25,challenges unsuccessful,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Dribbles unsuccessful,2025/2026,8.97,dribbles unsuccessful,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Dribbles unsuccessful,Seçildi: 19,8.84,dribbles unsuccessful,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Dribbles unsuccessful,Seçildi: 8,8.88,dribbles unsuccessful,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasına girişler,2025/2026,18.59,rakip ceza sahasına girişler,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasına girişler,Seçildi: 19,19.16,rakip ceza sahasına girişler,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasına girişler,Seçildi: 8,15.12,rakip ceza sahasına girişler,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kötü top kontrolü,2025/2026,6.28,kötü top kontrolü,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kötü top kontrolü,Seçildi: 19,6.53,kötü top kontrolü,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kötü top kontrolü,Seçildi: 8,5.88,kötü top kontrolü,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ofsaytlar,2025/2026,1.69,ofsaytlar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ofsaytlar,Seçildi: 19,1.42,ofsaytlar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ofsaytlar,Seçildi: 8,2.0,ofsaytlar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries,2025/2026,46.17,ball recoveries,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries,Seçildi: 19,46.11,ball recoveries,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries,Seçildi: 8,45.62,ball recoveries,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip sahada geri kazanılan toplar,2025/2026,12.24,rakip sahada geri kazanılan toplar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip sahada geri kazanılan toplar,Seçildi: 19,11.42,rakip sahada geri kazanılan toplar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip sahada geri kazanılan toplar,Seçildi: 8,13.12,rakip sahada geri kazanılan toplar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds,2025/2026,8.59,ball recoveries after losses within 10 seconds,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds,Seçildi: 19,7.79,ball recoveries after losses within 10 seconds,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds,Seçildi: 8,10.0,ball recoveries after losses within 10 seconds,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds in the opponent's half of the field,2025/2026,3.31,ball recoveries after losses within 10 seconds in the opponent's half of the field,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds in the opponent's half of the field,Seçildi: 19,2.58,ball recoveries after losses within 10 seconds in the opponent's half of the field,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds in the opponent's half of the field,Seçildi: 8,4.25,ball recoveries after losses within 10 seconds in the opponent's half of the field,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 5 seconds,2025/2026,1.28,ball recoveries after losses within 5 seconds,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 5 seconds,Seçildi: 19,1.26,ball recoveries after losses within 5 seconds,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 5 seconds,Seçildi: 8,1.38,ball recoveries after losses within 5 seconds,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 5 seconds in the opponent's half of the field,2025/2026,0.21,ball recoveries after losses within 5 seconds in the opponent's half of the field,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 5 seconds in the opponent's half of the field,Seçildi: 19,0.21,ball recoveries after losses within 5 seconds in the opponent's half of the field,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 5 seconds in the opponent's half of the field,Seçildi: 8,0.12,ball recoveries after losses within 5 seconds in the opponent's half of the field,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Geri kazanılan toplarda kaleye ortalama mesafe,2025/2026,71.2,geri kazanılan toplarda kaleye ortalama mesafe,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Geri kazanılan toplarda kaleye ortalama mesafe,Seçildi: 19,71.94,geri kazanılan toplarda kaleye ortalama mesafe,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Geri kazanılan toplarda kaleye ortalama mesafe,Seçildi: 8,70.24,geri kazanılan toplarda kaleye ortalama mesafe,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Top kayıplarında kaleye ortalama mesafe,2025/2026,37.92,top kayıplarında kaleye ortalama mesafe,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Top kayıplarında kaleye ortalama mesafe,Seçildi: 19,37.73,top kayıplarında kaleye ortalama mesafe,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Top kayıplarında kaleye ortalama mesafe,Seçildi: 8,39.3,top kayıplarında kaleye ortalama mesafe,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Driplingler,2025/2026,23.55,driplingler,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Driplingler,Seçildi: 19,24.79,driplingler,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Driplingler,Seçildi: 8,19.25,driplingler,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Paslar adresi bulanlar,2025/2026,478.52,paslar adresi bulanlar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Paslar adresi bulanlar,Seçildi: 19,497.37,paslar adresi bulanlar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Paslar adresi bulanlar,Seçildi: 8,434.62,paslar adresi bulanlar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Crosses accurate,2025/2026,4.38,crosses accurate,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Crosses accurate,Seçildi: 19,4.47,crosses accurate,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Crosses accurate,Seçildi: 8,3.75,crosses accurate,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Progressive passes accurate,2025/2026,72.0,progressive passes accurate,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Progressive passes accurate,Seçildi: 19,75.21,progressive passes accurate,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Progressive passes accurate,Seçildi: 8,64.62,progressive passes accurate,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Uzun paslar - isabetli,2025/2026,21.14,uzun paslar - isabetli,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Uzun paslar - isabetli,Seçildi: 19,20.63,uzun paslar - isabetli,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Uzun paslar - isabetli,Seçildi: 8,22.75,uzun paslar - isabetli,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Super long passes accurate,2025/2026,5.45,super long passes accurate,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Super long passes accurate,Seçildi: 19,4.32,super long passes accurate,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Super long passes accurate,Seçildi: 8,8.12,super long passes accurate,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,İleriye pas,2025/2026,219.31,i̇leriye pas,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,İleriye pas,Seçildi: 19,225.47,i̇leriye pas,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,İleriye pas,Seçildi: 8,206.12,i̇leriye pas,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Passes forward accurate,2025/2026,172.38,passes forward accurate,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Passes forward accurate,Seçildi: 19,178.32,passes forward accurate,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Passes forward accurate,Seçildi: 8,158.38,passes forward accurate,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Passes forward accurate, %",2025/2026,0.7859999999999999,"passes forward accurate, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Passes forward accurate, %",Seçildi: 19,0.7908,"passes forward accurate, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Passes forward accurate, %",Seçildi: 8,0.7683,"passes forward accurate, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ceza sahasına / İsabetli,2025/2026,16.62,ceza sahasına / i̇sabetli,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ceza sahasına / İsabetli,Seçildi: 19,17.53,ceza sahasına / i̇sabetli,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Ceza sahasına / İsabetli,Seçildi: 8,13.12,ceza sahasına / i̇sabetli,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Passes from throw-ins,2025/2026,16.31,passes from throw-ins,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Passes from throw-ins,Seçildi: 19,17.26,passes from throw-ins,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Passes from throw-ins,Seçildi: 8,15.12,passes from throw-ins,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Challenges won,2025/2026,71.38,challenges won,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Challenges won,Seçildi: 19,71.37,challenges won,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Challenges won,Seçildi: 8,71.12,challenges won,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Savunmada başarılı ikili mücadeleler,2025/2026,38.07,savunmada başarılı ikili mücadeleler,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Savunmada başarılı ikili mücadeleler,Seçildi: 19,38.68,savunmada başarılı ikili mücadeleler,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Savunmada başarılı ikili mücadeleler,Seçildi: 8,37.25,savunmada başarılı ikili mücadeleler,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Hücumda ikili mücadele / Başarılı,2025/2026,33.31,hücumda ikili mücadele / başarılı,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Hücumda ikili mücadele / Başarılı,Seçildi: 19,32.68,hücumda ikili mücadele / başarılı,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Hücumda ikili mücadele / Başarılı,Seçildi: 8,33.88,hücumda ikili mücadele / başarılı,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı hava topu mücadeleleri,2025/2026,18.52,başarılı hava topu mücadeleleri,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı hava topu mücadeleleri,Seçildi: 19,18.47,başarılı hava topu mücadeleleri,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı hava topu mücadeleleri,Seçildi: 8,18.75,başarılı hava topu mücadeleleri,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı driplingler,2025/2026,13.1,başarılı driplingler,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı driplingler,Seçildi: 19,13.11,başarılı driplingler,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı driplingler,Seçildi: 8,12.62,başarılı driplingler,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Dribbling in the final third successful,2025/2026,6.34,dribbling in the final third successful,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Dribbling in the final third successful,Seçildi: 19,6.58,dribbling in the final third successful,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Dribbling in the final third successful,Seçildi: 8,5.62,dribbling in the final third successful,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı Top Kapma,2025/2026,16.03,başarılı top kapma,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı Top Kapma,Seçildi: 19,16.53,başarılı top kapma,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı Top Kapma,Seçildi: 8,14.62,başarılı top kapma,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Pas Arası,2025/2026,46.72,pas arası,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Pas Arası,Seçildi: 19,45.37,pas arası,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Pas Arası,Seçildi: 8,51.88,pas arası,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sahipsiz top kapma,2025/2026,44.41,sahipsiz top kapma,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sahipsiz top kapma,Seçildi: 19,43.74,sahipsiz top kapma,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sahipsiz top kapma,Seçildi: 8,44.0,sahipsiz top kapma,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,xG,2025/2026,2.11,xg,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,xG,Seçildi: 19,2.28,xg,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,xG,Seçildi: 8,1.55,xg,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,OxG,2025/2026,1.39,oxg,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,OxG,Seçildi: 19,1.18,oxg,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,OxG,Seçildi: 8,1.97,oxg,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,NxG,2025/2026,0.72,nxg,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,NxG,Seçildi: 19,1.1,nxg,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,NxG,Seçildi: 8,-0.41,nxg,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,xPoints,2025/2026,1.66,xpoints,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,xPoints,Seçildi: 19,1.91,xpoints,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,xPoints,Seçildi: 8,0.97,xpoints,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,xG dönüştürme,2025/2026,0.87,xg dönüştürme,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,xG dönüştürme,Seçildi: 19,0.97,xg dönüştürme,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,xG dönüştürme,Seçildi: 8,0.64,xg dönüştürme,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şut başına xG,2025/2026,0.14,şut başına xg,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şut başına xG,Seçildi: 19,0.15,şut başına xg,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şut başına xG,Seçildi: 8,0.14,şut başına xg,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,OxGPS,2025/2026,0.14,oxgps,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,OxGPS,Seçildi: 19,0.13,oxgps,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,OxGPS,Seçildi: 8,0.16,oxgps,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Gol başına xG,2025/2026,1.15,gol başına xg,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Gol başına xG,Seçildi: 19,1.03,gol başına xg,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Gol başına xG,Seçildi: 8,1.55,gol başına xg,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,OxGPG,2025/2026,1.61,oxgpg,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,OxGPG,Seçildi: 19,1.6,oxgpg,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,OxGPG,Seçildi: 8,1.58,oxgpg,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Başarılı takım presi,2025/2026,8.83,başarılı takım presi,2025/2026
