event_id,minute,second,time_sec,team,type,source_file
1741,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1742,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1743,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1744,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1745,0,0,0.0,Galatasaray (29205),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1746,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1747,0,0,0.0,Galatasaray (29205),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1748,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1749,0,0,0.0,Galatasaray (29205),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1740,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1728,0,0,0.0,Galatasaray (29205),participation in positional attacks with shots,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1727,0,0,0.0,Galatasaray (29205),participation in positional attacks with shots,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1726,0,0,0.0,Galatasaray (29205),participation in positional attacks with shots,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1705,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1706,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1707,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1708,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1709,0,0,0.0,Galatasaray (29205),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1710,0,0,0.0,Galatasaray (29205),progressive passes accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1711,0,0,0.0,Galatasaray (29205),incomplete passes forward,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1712,0,0,0.0,Galatasaray (29205),incomplete progressive passes,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1713,0,0,0.0,Galatasaray (29205),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1714,0,0,0.0,Galatasaray (29205),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1715,0,0,0.0,Manchester City (46673),ball recoveries,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1716,0,0,0.0,Manchester City (46673),incomplete passes forward,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1717,0,0,0.0,Manchester City (46673),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1718,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1719,0,0,0.0,Manchester City (46673),incomplete long passes,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1720,0,0,0.0,Manchester City (46673),incomplete passes forward,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1721,0,0,0.0,Manchester City (46673),incomplete progressive passes,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1722,0,0,0.0,Manchester City (46673),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1723,0,0,0.0,Manchester City (46673),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1724,0,0,0.0,Galatasaray (29205),ball recoveries,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1725,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1656,0,0,0.0,Manchester City (46673),faul,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1750,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1655,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1653,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1584,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1585,0,0,0.0,Galatasaray (29205),kötü top kontrolü,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1586,0,0,0.0,Galatasaray (29205),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1587,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1588,0,0,0.0,Manchester City (46673),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1589,0,0,0.0,Manchester City (46673),progressive passes accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1590,0,0,0.0,Galatasaray (29205),challenges unsuccessful,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1591,0,0,0.0,Manchester City (46673),challenges won,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1592,0,0,0.0,Galatasaray (29205),faul,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1583,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1593,0,0,0.0,Manchester City (46673),yapılan fauller,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1595,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1596,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1597,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1598,0,0,0.0,Manchester City (46673),uzun paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1599,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1600,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1601,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1602,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1603,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1594,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1604,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1582,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1580,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1560,0,0,0.0,Manchester City (46673),incomplete progressive passes,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1561,0,0,0.0,Manchester City (46673),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1562,0,0,0.0,Manchester City (46673),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1563,0,0,0.0,Galatasaray (29205),ball recoveries,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1564,0,0,0.0,Galatasaray (29205),incomplete passes forward,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1565,0,0,0.0,Galatasaray (29205),incomplete progressive passes,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1566,0,0,0.0,Galatasaray (29205),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1567,0,0,0.0,Galatasaray (29205),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1568,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1581,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1569,0,0,0.0,Manchester City (46673),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1571,0,0,0.0,Manchester City (46673),challenges unsuccessful,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1572,0,0,0.0,Galatasaray (29205),challenges won,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1573,0,0,0.0,Manchester City (46673),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1574,0,0,0.0,Manchester City (46673),faul,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1575,0,0,0.0,Galatasaray (29205),yapılan fauller,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1576,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1577,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1578,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1579,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1570,0,0,0.0,Manchester City (46673),progressive passes accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1605,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1606,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1607,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1633,0,0,0.0,Galatasaray (29205),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1634,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1635,0,0,0.0,Manchester City (46673),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1636,0,0,0.0,Manchester City (46673),playing in counter-attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1637,0,0,0.0,Manchester City (46673),playing in counter-attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1638,0,0,0.0,Manchester City (46673),playing in counter-attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1639,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1640,0,0,0.0,Manchester City (46673),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1641,0,0,0.0,Manchester City (46673),progressive passes accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1632,0,0,0.0,Galatasaray (29205),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1642,0,0,0.0,Galatasaray (29205),challenges unsuccessful,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1644,0,0,0.0,Galatasaray (29205),faul,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1645,0,0,0.0,Manchester City (46673),yapılan fauller,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1646,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1647,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1648,0,0,0.0,Manchester City (46673),incomplete passes forward,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1649,0,0,0.0,Manchester City (46673),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1650,0,0,0.0,Manchester City (46673),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1651,0,0,0.0,Galatasaray (29205),ball recoveries,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1652,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1643,0,0,0.0,Manchester City (46673),challenges won,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1631,0,0,0.0,Galatasaray (29205),incomplete progressive passes,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1630,0,0,0.0,Galatasaray (29205),incomplete passes into the box,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1629,0,0,0.0,Galatasaray (29205),incomplete passes forward,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1608,0,0,0.0,Manchester City (46673),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1609,0,0,0.0,Manchester City (46673),incomplete passes forward,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1610,0,0,0.0,Manchester City (46673),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1611,0,0,0.0,Manchester City (46673),top kayıpları / kendi yarı sahasında,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1612,0,0,0.0,Manchester City (46673),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1613,0,0,0.0,Galatasaray (29205),ball recoveries,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1614,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1615,0,0,0.0,Galatasaray (29205),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1616,0,0,0.0,Galatasaray (29205),rakip sahada geri kazanılan toplar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1617,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1618,0,0,0.0,Galatasaray (29205),incomplete passes forward,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1619,0,0,0.0,Galatasaray (29205),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1620,0,0,0.0,Galatasaray (29205),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1621,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1622,0,0,0.0,Galatasaray (29205),ball recoveries,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1623,0,0,0.0,Galatasaray (29205),rakip sahada geri kazanılan toplar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1624,0,0,0.0,Galatasaray (29205),başarılı driplingler,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1625,0,0,0.0,Manchester City (46673),başarısız top kapma,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1626,0,0,0.0,Manchester City (46673),challenges unsuccessful,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1627,0,0,0.0,Galatasaray (29205),challenges won,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1628,0,0,0.0,Galatasaray (29205),dribbling in the final third successful,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1654,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1751,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1752,0,0,0.0,Galatasaray (29205),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1753,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1876,0,0,0.0,Galatasaray (29205),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1877,0,0,0.0,Galatasaray (29205),challenges unsuccessful,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1878,0,0,0.0,Manchester City (46673),challenges won,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1879,0,0,0.0,Galatasaray (29205),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1880,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1881,0,0,0.0,Manchester City (46673),incomplete passes forward,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1882,0,0,0.0,Manchester City (46673),incomplete progressive passes,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1883,0,0,0.0,Manchester City (46673),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1884,0,0,0.0,Manchester City (46673),top kayıpları / kendi yarı sahasında,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1875,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1885,0,0,0.0,Manchester City (46673),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1887,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1888,0,0,0.0,Galatasaray (29205),rakip sahada geri kazanılan toplar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1889,0,0,0.0,Manchester City (46673),challenges unsuccessful,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1890,0,0,0.0,Galatasaray (29205),challenges won,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1891,0,0,0.0,Manchester City (46673),faul,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1892,0,0,0.0,Galatasaray (29205),yapılan fauller,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1893,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1894,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1895,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1886,0,0,0.0,Galatasaray (29205),ball recoveries,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1896,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1874,0,0,0.0,Galatasaray (29205),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1872,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1852,0,0,0.0,Manchester City (46673),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1853,0,0,0.0,Galatasaray (29205),ball recoveries,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1854,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1855,0,0,0.0,Galatasaray (29205),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1856,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1857,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1858,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1859,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1860,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1873,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1861,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1863,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1864,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1865,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1866,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1867,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1868,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1869,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1870,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1871,0,0,0.0,Galatasaray (29205),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1862,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1897,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1898,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1899,0,0,0.0,Galatasaray (29205),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1925,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1926,0,0,0.0,Galatasaray (29205),incomplete passes forward,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1927,0,0,0.0,Galatasaray (29205),incomplete progressive passes,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1928,0,0,0.0,Galatasaray (29205),loss balls,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1929,0,0,0.0,Galatasaray (29205),i̇sabetsiz paslar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1930,0,0,0.0,Manchester City (46673),ball recoveries,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1931,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1932,0,0,0.0,Manchester City (46673),passes forward accurate,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1933,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1924,0,0,0.0,Galatasaray (29205),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1934,0,0,0.0,Manchester City (46673),paslar adresi bulanlar,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1936,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1937,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1938,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1939,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1940,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1941,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
1942,0,0,0.0,Manchester City (46673),playing in positional attacks,"Manchester City 2-0 Galatasaray 28.01.2026, Maçın Tamamı.csv"
